,AAPL,MSFT,AMZN,FB,TSLA,JPM,NVDA,UNH,HD,ADBE
3282,140.525,266.38,3499.338,306.66,766.77,153.64,609.8,410.28,335.88,527.89
3283,140.477,272.54,3442.815,310.58,762.59,158.32,622.02,413.69,332.32,524.44
3284,136.571,265.24,3459.945,309.4,763.38,153.41,616.31,403.22,324.79,524.78
3285,136.234,270.93,3371.999,313.91,761.56,158.51,612.27,411.61,334.09,513.39
3286,136.6,273.2,3445.453,311.29,750.59,153.1,631.64,413.6,326.42,528.18
3287,138.994,261.54,3416.359,304.03,746.95,152.59,632.75,405.01,333.35,513.14
3288,138.815,263.33,3408.599,311.3,757.74,155.59,635.35,400.56,333.96,512.38
3289,134.891,270.23,3490.425,313.94,769.05,154.09,629.44,399.63,332.57,528.76
3290,138.576,270.29,3395.391,307.46,750.39,158.86,606.97,404.7,335.56,512.83
3291,140.14,273.17,3393.978,311.93,750.33,159.32,615.04,414.5,330.04,514.15
3292,134.24,264.76,3498.922,310.74,761.64,154.75,625.62,413.96,325.32,516.72
3293,138.21,266.92,3481.243,317.27,746.1,156.19,620.47,400.29,335.19,529.43
3294,137.18,267.82,3360.402,311.28,760.89,158.1,630.6,402.08,327.49,517.08
3295,134.69,263.42,3457.799,316.42,774.82,153.1,608.93,407.98,335.43,515.87
3296,139.53,267.97,3382.464,305.54,776.62,157.38,607.24,403.17,327.0,534.95
3297,136.82,266.43,3459.729,312.89,753.43,158.57,611.64,399.75,328.14,516.93
3298,135.98,272.95,3370.577,309.94,775.38,158.53,609.64,409.57,325.1,529.63
3299,137.92,270.93,3377.651,310.2,756.35,152.34,630.51,405.97,327.96,518.03
3300,140.33,273.69,3468.643,313.86,741.26,152.65,621.09,407.92,330.9,517.09
3301,138.89,266.44,3493.392,314.96,750.32,153.92,612.03,410.25,323.54,530.13
3302,136.2,273.21,3482.646,310.84,741.71,155.82,623.04,398.97,323.73,520.73
3303,135.17,266.57,3450.437,317.18,777.57,152.86,627.53,416.05,331.82,511.66
3304,137.8,269.98,3388.012,315.09,753.76,156.85,627.75,403.5,329.57,517.89
3305,136.92,263.8,3444.79,313.34,750.21,157.51,606.23,413.67,332.02,520.6
3306,135.71,273.22,3469.46,318.71,745.33,154.05,606.27,405.07,324.39,519.27
3307,139.97,271.38,3496.24,312.7,760.89,154.9,633.13,399.99,336.21,517.96
3308,139.82,272.8,3350.68,316.41,766.73,156.3,628.92,400.4,330.28,536.42
3309,140.42,267.21,3363.08,310.07,761.11,156.21,611.45,412.17,325.62,526.56
3310,135.07,267.5,3395.93,316.45,747.86,155.52,609.64,406.33,331.22,530.52
3311,134.53,270.55,3422.307,308.1,777.38,155.77,620.48,405.19,338.64,522.62
3312,139.17,270.81,3367.7,304.4,741.045,159.1,636.25,407.99,331.32,524.88
3313,137.42,262.83,3398.727,306.28,748.535,154.8,616.03,417.57,332.77,517.04
3314,138.2,263.94,3381.36,313.11,753.568,155.62,631.34,399.53,336.4,531.45
3315,138.11,266.01,3506.424,317.93,763.11,158.23,615.23,405.64,322.72,524.63
3316,138.41,269.98,3379.318,310.7,745.25,158.75,631.39,403.92,329.62,531.3
3317,136.87,269.81,3449.15,318.51,766.75,156.28,618.87,409.84,329.85,523.26
3318,139.87,272.23,3496.651,314.46,741.228,158.96,613.51,416.2,333.8,515.63
3319,135.0,270.35,3393.296,306.46,742.902,159.5,606.4,398.09,332.48,527.21
3320,139.0,265.6,3395.85,314.38,760.453,158.33,626.77,413.53,333.17,524.87
3321,137.0,270.8,3355.951,314.99,765.274,156.45,625.67,412.78,334.28,526.91
3322,136.0,265.6,3397.353,317.19,746.602,157.84,635.04,401.86,329.32,522.32
3323,136.0,272.9,3396.326,317.17,771.244,158.42,629.14,413.46,338.01,527.4
3324,138.748,263.1,3466.851,307.96,773.604,152.55,631.6,400.54,326.62,525.81
3325,136.03,262.3,3510.504,317.99,753.39,157.96,623.94,408.2,324.03,535.05
3326,136.009,266.7,3500.574,314.3,767.2,155.27,633.85,403.08,329.77,521.77
3327,137.885,264.02,3449.468,314.41,755.3,153.69,608.83,406.03,326.53,532.73
3328,135.92,273.8,3375.032,307.2,759.97,156.8,612.54,416.61,322.71,516.33
3329,137.703,265.5,3357.895,310.21,761.84,152.51,634.26,401.01,333.03,512.53
3330,135.743,263.9,3359.288,312.93,752.7,153.34,614.261,398.77,322.79,515.76
3331,139.398,272.2,3461.676,317.47,749.67,157.68,619.813,405.94,324.23,526.567
3332,136.118,268.0,3477.582,316.26,762.2,153.06,609.779,402.83,331.4,515.778
3333,134.966,264.3,3471.939,318.04,776.58,153.11,633.276,401.64,327.8,513.169
3334,138.858,263.0,3446.919,316.77,741.7,159.64,624.445,408.54,337.12,520.441
3335,134.373,270.8,3423.318,317.46,774.36,153.22,634.691,403.39,331.0,514.118
3336,137.186,271.3,3488.722,315.47,743.1,155.89,620.697,408.47,329.99,522.535
3337,134.417,273.7,3504.138,304.33,773.36,158.82,607.827,401.8,332.9,522.514
3338,134.479,265.0,3491.655,310.76,758.65,159.27,612.7,414.85,335.94,514.916
3339,135.697,266.7,3487.554,313.69,759.87,158.56,633.709,416.89,335.56,520.468
3340,140.424,269.44,3481.886,318.57,768.73,158.85,618.864,414.13,334.43,522.9
3341,134.838,267.21,3408.228,318.18,773.31,158.39,618.196,403.02,326.34,532.168
3342,137.307,269.95,3360.18,313.18,771.8,157.72,616.146,416.46,337.08,530.758
3343,139.613,270.6,3412.59,309.74,768.36,156.21,623.596,414.09,326.49,521.944
3344,136.492,263.42,3346.03,316.15,747.32,158.43,628.866,408.07,327.45,515.79
3345,137.255,268.23,3415.64,312.96,767.1,158.61,620.703,407.32,335.97,512.632
3346,135.05,269.93,3377.75,307.66,774.02,152.24,621.346,402.2,325.14,518.611
3347,136.318,261.12,3375.67,316.31,747.1,156.48,616.029,416.03,325.1,532.901
3348,136.79,266.68,3401.32,310.06,774.91,158.48,626.607,400.5,324.37,528.137
3349,138.48,271.25,3350.86,314.63,771.37,154.07,621.101,399.92,323.17,534.8
3350,135.78,266.01,3479.33,318.79,765.48,154.46,628.704,404.56,332.1,519.443
3351,137.03,265.0,3500.69,315.44,746.1,157.74,625.298,399.08,335.73,526.781
3352,138.74,263.62,3406.45,307.51,765.0,157.17,632.215,411.9,330.28,519.911
3353,134.92,265.92,3413.18,310.65,744.0,159.07,625.034,404.73,324.73,533.207
3354,136.94,265.06,3356.7,304.97,752.5,157.45,629.464,398.35,335.62,519.645
3355,136.22,264.37,3373.82,309.65,744.2,157.96,614.081,416.85,331.0,514.11
3356,136.59,264.86,3399.53,310.8,776.4,155.98,611.237,415.16,326.38,520.765
3357,139.66,268.14,3394.7,317.312,774.1,158.43,625.25,408.13,325.52,514.088
3358,135.58,270.39,3480.81,304.517,750.7,158.78,613.81,416.35,336.4,529.042
3359,139.14,264.02,3432.74,309.535,766.9,158.83,629.98,410.83,325.37,535.19
3360,135.31,265.94,3498.85,315.339,773.5,156.41,615.7,398.87,336.75,522.379
3361,138.11,273.71,3394.78,314.455,747.2,155.45,631.72,401.43,330.54,521.674
3362,136.43,273.4,3503.35,311.139,759.4,152.31,624.25,406.81,331.25,530.513
3363,138.69,265.93,3478.93,318.963,771.3,155.64,619.48,399.56,334.62,513.371
3364,135.67,264.52,3457.84,312.175,757.2,158.62,622.56,411.2,329.87,523.08
3365,134.93,273.81,3495.52,313.823,768.8,153.69,615.1,412.64,337.85,525.785
3366,138.53,268.87,3457.27,317.708,757.0,159.84,626.02,416.63,326.71,529.249
3367,138.43,273.18,3407.51,307.239,775.5,154.59,631.32,415.03,327.96,519.84
3368,134.18,261.74,3347.63,308.046,754.3,156.02,623.84,417.83,332.31,514.17
3369,136.06,270.17,3388.96,311.572,749.7,157.38,615.35,414.86,331.224,512.29
3370,138.98,273.38,3424.31,314.118,765.1,157.1,628.57,407.64,328.304,533.59
3371,134.14,273.23,3392.54,314.811,768.5,155.89,609.81,404.53,336.892,527.1
3372,134.25,269.2,3504.39,314.678,764.0,157.39,618.13,407.46,335.398,519.86
3373,139.93,272.53,3431.16,309.473,743.96,153.65,609.7,400.0,326.326,528.79
3374,137.9,261.5,3414.78,304.756,756.62,154.61,607.26,412.0,334.302,534.08
3375,134.91,268.97,3365.87,312.805,753.84,159.45,633.33,400.0,336.016,523.54
3376,135.03,266.41,3497.58,310.562,742.58,155.43,620.27,408.0,326.778,527.58
3377,137.88,265.06,3499.29,308.529,774.13,153.99,609.44,404.0,333.967,534.99
3378,138.31,262.51,3472.74,310.51,768.32,156.49,628.35,410.0,337.245,516.11
3379,136.16,270.71,3378.82,315.396,770.8,154.78,630.5,409.0,325.784,524.96
3380,138.58,261.66,3444.69,306.003,751.3,156.63,632.91,411.0,337.252,516.41
3381,135.98,266.07,3425.61,311.282,774.06,158.45,619.46,415.0,329.316,524.16
3382,135.59,262.83,3342.71,306.304,755.39,159.71,620.25,411.0,326.618,520.78
3383,134.99,264.32,3427.82,313.182,746.85,159.4,635.17,411.0,333.872,526.68
3384,137.35,273.75,3352.07,315.281,763.09,155.95,624.98,401.0,323.111,515.22
3385,134.83,261.14,3455.43,318.797,775.94,159.43,626.2,406.0,337.889,521.27
3386,134.25,266.71,3384.61,310.965,762.51,152.28,609.2,405.0,323.316,524.75
3387,138.57,269.6,3427.98,316.503,752.98,155.66,615.8,414.0,332.927,511.56
3388,134.29,267.88,3499.04,314.072,742.64,153.58,633.6,414.0,329.751,517.44
3389,134.82,268.37,3449.32,318.262,751.31,153.97,618.8,416.0,324.123,512.15
3390,134.65,265.23,3355.1,308.965,759.03,159.51,635.2,407.0,335.434,535.47
3391,135.87,269.72,3501.4,312.919,768.8,153.74,619.9,399.0,325.516,535.37
3392,134.2,271.81,3428.01,315.646,777.12,158.9,610.7,406.0,335.522,512.06
3393,138.18,266.82,3468.28,312.106,757.75,154.01,614.3,417.0,334.415,527.21
3394,136.03,262.3,3408.34,315.116,766.27,156.87,621.9,416.0,332.034,520.98
3395,139.01,265.06,3500.97,310.287,775.09,158.94,630.9,402.0,335.779,534.99
3396,136.52,272.8,3433.75,308.619,764.92,156.16,616.8,412.0,332.275,524.26
3397,135.02,265.19,3420.47,317.203,747.77,158.18,611.7,401.0,323.401,535.18
3398,139.33,269.27,3503.58,304.016,741.32,157.31,620.2,408.0,330.381,525.02
3399,137.18,270.84,3425.77,311.648,762.89,154.06,608.2,415.0,329.222,520.66
3400,135.47,265.09,3381.93,311.81,749.7,154.38,621.3,408.0,323.242,522.07
3401,134.65,271.95,3420.76,307.038,770.01,155.28,614.9,410.0,324.903,530.19
3402,140.4,264.88,3344.11,311.239,752.36,153.73,619.1,411.0,338.205,532.64
3403,138.14,263.41,3461.0,309.689,744.24,158.15,624.5,415.0,332.574,518.813
3404,135.12,265.97,3480.45,308.509,760.03,152.28,625.5,413.0,325.142,535.044
3405,136.11,273.52,3433.78,310.895,761.66,156.58,610.9,411.0,332.669,516.465
3406,138.35,269.17,3396.57,307.102,755.06,155.85,634.3,413.0,337.162,532.949
3407,137.4,264.03,3443.84,315.437,768.34,155.81,621.59,414.0,333.585,512.711
3408,135.5,264.89,3442.3,310.738,776.79,154.06,612.06,399.0,337.378,533.842
3409,137.91,267.9,3442.05,311.005,746.69,156.81,606.85,411.0,330.054,520.057
3410,136.85,268.08,3456.35,315.735,776.45,156.48,618.89,404.0,337.432,524.575
3411,140.26,270.21,3464.71,305.832,763.18,158.58,609.65,406.0,334.241,516.8
3412,137.82,261.59,3410.33,315.142,767.26,152.53,625.7,407.0,332.334,536.609
3413,138.37,269.06,3484.4,317.574,749.53,153.46,628.1,401.0,327.466,518.029
3414,137.55,262.81,3366.66,306.997,746.541,154.32,627.32,403.0,335.46,534.881
3415,139.49,270.05,3346.38,314.062,773.108,156.0,618.63,400.0,328.477,530.591
3416,140.44,270.71,3380.47,305.778,772.888,158.48,609.08,402.0,334.877,521.144
3417,134.05,263.6,3475.34,315.067,771.483,154.25,625.46,412.0,330.292,528.444
3418,134.64,270.26,3361.36,304.246,765.268,158.23,615.29,416.0,332.467,534.857
3419,135.65,262.69,3476.43,305.801,762.813,159.03,615.09,413.0,326.316,529.149
3420,140.34,267.38,3350.13,307.125,749.014,153.4,622.94,408.0,333.186,527.556
3421,138.56,264.1,3420.79,308.513,765.618,156.39,630.18,402.0,323.661,534.531
3422,136.66,268.87,3364.53,311.47,763.789,152.38,607.19,405.0,327.4,522.368
3423,138.82,270.42,3401.2,307.289,775.334,156.12,609.07,405.0,334.54,514.623
3424,135.08,272.96,3414.22,309.016,750.675,158.04,620.9,408.0,331.55,513.249
3425,135.67,267.57,3343.61,314.575,742.735,153.13,617.31,403.0,336.54,517.114
3426,137.2,263.61,3416.71,314.801,750.155,155.83,614.71,399.0,337.02,529.251
3427,134.61,270.94,3351.46,309.759,774.854,155.3,607.66,405.0,322.99,518.539
3428,134.32,273.67,3385.14,319.036,767.58,158.5,616.83,411.0,332.73,518.35
3429,138.75,266.22,3494.67,305.175,759.55,153.45,614.79,410.0,326.93,513.011
3430,135.18,268.08,3453.9,310.195,773.81,153.86,617.98,401.0,325.87,516.451
3431,140.14,267.23,3393.08,314.44,752.92,156.98,623.53,404.0,331.22,520.752
3432,135.48,262.19,3449.42,312.649,769.04,157.77,624.27,408.0,333.0,518.668
3433,138.95,262.63,3413.16,305.476,759.75,156.93,635.27,402.0,329.64,529.259
3434,134.59,273.79,3425.04,308.685,757.94,159.08,619.39,405.0,327.93,531.498
3435,136.84,272.12,3379.28,304.072,749.36,156.7,605.9,411.0,329.62,517.019
3436,139.0,265.86,3384.84,318.525,742.44,153.73,612.52,413.0,329.15,522.538
3437,139.0,265.05,3453.86,304.329,769.54,159.48,623.2,410.0,326.85,519.772
3438,136.0,267.05,3353.5,308.534,772.71,153.75,627.17,415.0,338.2,516.001
3439,134.0,264.46,3467.7,318.864,766.0,157.96,617.32,409.0,326.72,517.828
3440,138.0,267.35,3343.63,312.978,770.21,158.14,622.33,411.0,337.16,536.564
3441,136.0,262.99,3432.99,318.417,744.63,157.12,627.19,402.0,324.28,514.248
3442,139.229,269.9,3471.99,316.091,754.35,154.93,610.97,416.0,329.82,523.76
3443,135.939,268.88,3495.06,315.769,748.94,158.12,613.82,403.0,337.13,526.86
3444,138.244,262.7,3402.755,318.932,768.69,158.41,633.69,411.0,330.41,517.11
3445,139.828,268.31,3467.872,308.299,768.26,156.09,608.42,408.0,323.68,517.71
3446,134.493,271.43,3477.782,309.825,758.83,157.2,635.56,415.0,333.39,519.16
3447,140.17,264.8,3407.45,305.202,757.76,155.9,621.93,398.0,331.97,531.37
3448,134.68,269.75,3352.518,314.258,756.33,159.62,626.25,413.0,325.52,528.63
3449,139.06,269.16,3509.399,306.138,766.71,153.15,611.47,406.0,323.11,532.75
3450,139.0,273.98,3392.084,318.229,758.03,156.2,611.55,418.0,325.5,524.37
3451,138.0,266.96,3507.927,315.551,776.88,158.83,615.89,413.0,328.73,531.66
3452,139.0,268.52,3476.135,306.929,764.53,153.57,606.23,399.0,323.74,522.25
3453,137.0,261.73,3397.781,316.238,746.0,156.54,606.89,403.0,333.34,513.01
3454,138.02,267.78,3395.183,307.944,759.77,159.47,626.95,404.0,336.23,530.69
3455,135.13,269.6,3468.154,316.08,773.25,157.48,618.31,414.0,326.04,514.27
3456,139.57,261.6,3396.672,319.066,743.77,153.67,610.35,411.0,324.27,518.49
3457,135.55,273.9,3504.278,304.45,748.61,152.44,612.15,409.0,332.29,535.64
3458,139.43,263.9,3359.582,316.196,757.71,156.58,626.86,417.0,337.55,529.33
3459,138.14,264.3,3493.19,311.663,755.52,152.9,612.65,403.0,332.24,523.05
3460,138.21,272.6,3395.532,313.912,760.14,159.08,629.21,405.0,329.48,536.56
3461,138.79,264.7,3449.9,318.965,775.95,157.15,607.37,416.0,333.14,532.19
3462,135.78,265.8,3374.483,312.954,774.5,153.6,623.57,405.0,335.96,518.31
3463,139.82,263.1,3475.28,313.541,759.9,158.96,616.08,402.0,330.49,525.07
3464,136.37,273.3,3482.02,304.541,746.1,158.05,617.33,401.0,323.65,530.15
3465,136.75,272.6,3496.534,317.656,745.8,152.49,629.51,407.0,326.37,532.9
3466,139.37,265.28,3414.437,315.7,750.02,155.59,628.68,411.0,335.42,525.21
3467,135.9,267.75,3418.375,311.231,771.82,157.68,609.74,399.0,332.32,533.57
3468,135.86,265.82,3425.25,313.916,755.84,157.59,612.94,401.0,335.21,514.68
3469,138.1,270.37,3487.153,311.638,776.39,155.78,611.5,403.0,331.72,516.07
3470,135.22,269.44,3430.694,308.483,763.58,153.85,606.62,402.0,327.64,519.84
3471,135.08,261.37,3472.065,304.211,757.82,154.48,629.13,404.0,330.8,523.58
3472,139.96,264.22,3343.097,309.889,770.59,157.42,626.26,418.0,325.23,526.45
3473,140.5,261.7,3497.19,309.777,745.14,153.24,618.9,413.0,337.22,535.98
3474,139.99,261.61,3438.135,312.461,744.63,155.47,609.02,411.0,338.47,534.24
3475,136.69,264.9,3454.396,318.344,766.54,158.44,625.69,401.0,323.67,523.57
3476,134.673,273.7,3419.052,312.855,766.04,158.67,608.92,415.0,322.9,534.24
3477,135.504,271.8,3405.64,313.369,776.85,159.83,625.86,413.0,322.94,521.09
3478,139.179,268.2,3466.292,304.189,776.2,156.22,622.12,405.0,323.66,527.47
3479,138.79,263.2,3351.268,306.581,774.642,154.54,617.55,412.0,333.16,515.43
3480,136.602,267.5,3504.58,312.785,755.123,153.21,621.93,411.0,323.09,512.9
3481,138.7,261.6,3371.197,310.011,776.407,152.55,617.72,399.0,337.41,528.6
3482,139.205,273.4,3354.782,306.111,775.816,156.01,622.75,412.0,334.09,534.66
3483,136.943,272.24,3501.705,319.036,742.52,154.01,615.58,403.0,333.76,516.36
3484,138.558,270.55,3504.836,312.732,771.7,153.45,611.47,415.0,326.21,515.75
3485,134.468,263.22,3362.835,307.996,776.45,152.79,629.31,404.0,323.8,515.44
3486,137.571,269.87,3382.244,317.266,749.53,154.08,613.68,414.0,337.28,522.71
3487,135.401,264.0,3411.704,313.29,760.51,155.06,612.33,403.0,327.35,533.15
3488,135.656,272.23,3473.69,309.649,761.7,158.96,623.57,405.0,323.68,528.92
3489,134.387,263.02,3479.327,304.96,764.73,154.18,618.36,411.0,323.1,536.64
3490,135.261,267.99,3417.826,305.244,752.46,157.521,619.91,402.0,323.857,526.45
3491,138.678,268.39,3466.853,305.605,753.83,154.584,616.42,400.0,335.725,535.84
3492,139.0,272.96,3393.497,305.107,771.48,158.162,622.63,416.0,334.874,529.91
3493,140.0,272.82,3395.392,318.031,747.36,159.785,612.77,410.0,338.027,532.33
3494,138.0,271.24,3489.598,312.629,745.57,156.724,607.15,404.0,333.242,536.19
3495,141.0,266.7,3487.833,311.799,741.33,157.469,618.39,408.0,331.18,527.36
3496,139.0,264.77,3507.305,309.023,767.8,152.339,630.91,407.0,335.96,530.45
3497,139.0,266.82,3491.404,307.576,750.87,158.228,611.72,413.0,324.95,535.49
3498,136.0,270.8,3394.038,304.678,770.83,159.27,606.35,404.0,330.92,511.82
3499,137.0,271.88,3381.717,308.352,740.71,155.075,614.04,407.0,333.56,535.24
3500,138.0,261.96,3433.587,307.479,751.27,159.106,614.98,417.0,330.47,536.18
3501,140.0,267.22,3458.258,310.944,775.93,159.293,633.08,415.0,337.05,536.83
3502,138.0,273.18,3347.22,310.775,747.24,155.608,632.78,404.0,328.59,512.39
3503,135.0,271.97,3374.61,307.334,772.87,157.606,623.26,415.0,330.24,529.48
3504,138.0,268.4,3470.211,318.841,756.35,158.47,636.0,408.0,328.17,527.72
3505,138.0,269.47,3383.913,313.833,740.07,159.311,624.22,410.0,334.3,532.3
3506,134.0,269.29,3387.808,317.847,771.6,159.788,630.34,407.0,329.24,533.91
3507,135.0,267.35,3428.054,310.06,769.56,154.211,626.36,402.0,336.07,526.85
3508,135.0,262.9,3470.347,318.24,764.29,154.448,633.34,404.0,324.16,515.88
3509,137.0,269.4,3463.064,304.91,755.19,154.189,609.47,400.0,325.88,525.3
3510,137.0,272.25,3396.199,313.36,771.93,156.639,618.79,405.0,325.62,520.08
3511,137.0,268.01,3497.917,309.66,762.28,157.521,629.01,399.0,330.65,521.47
3512,138.0,266.17,3506.213,307.79,776.32,155.436,634.77,407.0,331.32,531.08
3513,136.0,261.9,3403.182,312.74,752.73,153.875,620.79,407.0,335.64,534.54
3514,135.0,267.28,3395.219,318.62,775.31,153.497,612.21,411.0,323.58,526.88
3515,135.0,268.91,3434.193,315.03,767.42,159.365,625.16,412.0,329.38,511.64
3516,135.18,271.11,3404.648,313.71,749.11,158.356,627.27,399.0,330.83,513.81
3517,135.75,261.35,3459.486,310.5,770.89,153.176,610.96,417.0,322.9,522.01
3518,134.7,264.39,3410.11,306.79,747.86,157.013,629.7,404.0,323.99,516.53
3519,139.84,263.4,3428.311,310.67,754.8,158.394,629.49,409.0,331.17,514.72
3520,137.95,268.52,3410.839,312.68,773.9,159.483,617.68,405.0,334.51,519.83
3521,139.63,262.32,3363.746,305.11,759.11,157.718,630.3,410.0,330.95,519.45
3522,139.19,264.13,3410.664,307.95,746.48,158.443,619.49,414.0,329.86,530.56
3523,134.28,266.59,3376.075,305.39,749.47,155.428,617.85,411.0,331.95,519.55
3524,140.51,262.61,3425.147,309.03,749.0,154.385,625.96,413.0,332.81,519.25
3525,138.28,261.57,3450.864,309.16,755.4,159.518,621.68,412.0,335.28,534.87
3526,135.79,268.74,3402.735,314.79,759.2,158.684,614.98,416.0,337.46,524.42
3527,137.29,266.5,3466.566,317.1,774.7,153.185,618.89,418.0,334.25,519.07
3528,137.58,267.34,3390.601,318.27,747.0,157.706,619.68,402.0,333.48,529.51
3529,139.71,263.33,3443.128,311.15,755.28,156.557,608.76,409.0,338.15,530.29
3530,138.68,263.71,3370.621,316.11,747.96,159.325,614.32,402.0,338.05,526.51
3531,139.71,263.59,3466.819,304.12,763.72,154.607,616.87,405.0,333.87,523.44
3532,135.46,268.96,3414.035,309.71,766.26,156.78,626.71,407.0,324.31,528.15
3533,134.66,270.82,3347.108,316.49,770.98,158.33,634.31,404.0,333.99,523.72
3534,137.64,261.52,3399.444,312.83,771.79,152.35,610.21,415.0,337.23,521.08
3535,139.42,272.48,3375.752,307.12,741.57,153.71,626.84,401.0,337.16,531.46
3536,140.66,271.93,3382.25,309.88,753.24,158.25,633.95,417.0,330.26,536.67
3537,136.54,262.3,3380.018,313.45,757.77,158.79,607.83,406.0,325.26,519.32
3538,137.46,271.3,3425.833,309.28,772.71,159.68,633.58,416.0,322.39,527.92
3539,135.22,266.46,3413.302,318.0,747.73,158.34,632.35,414.0,338.03,534.75
3540,139.1,262.41,3453.172,311.1,761.98,154.36,633.55,414.0,327.94,524.32
3541,138.69,270.165,3503.162,308.09,748.8,158.06,607.99,403.0,324.85,522.06
3542,134.52,270.891,3343.9,307.66,744.1,156.15,626.98,409.0,336.55,512.26
3543,136.89,265.184,3349.9,305.44,771.25,156.67,607.49,412.0,333.46,529.16
3544,135.88,270.907,3384.036,315.9,760.45,159.22,629.63,403.0,328.38,515.87
3545,140.42,262.766,3439.433,316.51,751.96,159.66,630.18,414.0,325.77,522.94
3546,139.33,272.364,3373.843,304.84,746.75,155.51,609.98,415.0,332.32,524.51
3547,138.1,262.103,3410.114,316.72,744.26,157.08,609.64,416.0,325.63,515.17
3548,136.88,271.056,3375.632,314.35,757.17,154.39,629.68,415.0,334.24,534.64
3549,137.17,262.122,3490.301,308.88,766.6,159.64,624.06,409.0,335.7,535.26
3550,135.37,274.02,3363.582,315.99,771.22,157.48,626.21,414.0,327.19,515.32
3551,139.02,273.6,3502.173,313.49,755.71,155.99,607.01,417.0,328.27,513.14
3552,135.28,263.84,3368.36,316.38,772.06,157.1,607.87,413.0,324.93,533.48
3553,137.13,271.72,3408.728,309.43,772.08,153.97,623.59,417.0,326.01,534.82
3554,134.74,273.82,3466.101,307.55,763.72,158.12,607.39,414.0,327.38,526.67
3555,136.81,264.21,3374.809,306.52,773.92,154.27,616.48,399.0,331.11,527.22
3556,137.93,271.76,3484.243,308.16,765.83,158.88,633.03,414.0,337.02,535.34
3557,138.33,267.29,3483.585,306.1,746.89,155.24,620.13,404.0,334.31,517.97
3558,137.59,264.96,3362.786,315.26,743.24,152.5,626.94,403.0,327.14,514.37
3559,136.47,267.45,3407.026,314.11,761.76,156.53,632.81,413.0,325.85,519.91
3560,137.58,267.87,3364.833,313.2,746.56,152.68,610.38,405.0,337.96,524.24
3561,139.02,264.63,3452.838,310.53,754.9,158.96,630.8,406.0,335.75,536.03
